========================================================================================================================
КВАЗИПАРАЛЛЕЛЬНАЯ ТРАССА (t | процесс | действие | склад | состояния самолётов)
t=    1.022 | CONTAINER_FLOW   | поступил контейнер весом 21.5 т                         | склад[шт]=   7 вес=   127.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.164 | PLANE_0          | загружен контейнер 11.4 т, уже 24/100.0 т               | склад[шт]=   6 вес=   116.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.164 | PLANE_0          | взят контейнер на загрузку (загружено 24/100.0 т)       | склад[шт]=   6 вес=   116.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.191 | CONTAINER_FLOW   | поступил контейнер весом 10.9 т                         | склад[шт]=   7 вес=   127.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.459 | PLANE_1          | загружен контейнер 17.3 т, уже 17/100.0 т               | склад[шт]=   6 вес=   109.6 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.459 | PLANE_1          | взят контейнер на загрузку (загружено 17/100.0 т)       | склад[шт]=   6 вес=   109.6 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.510 | PLANE_1          | загружен контейнер 20.1 т, уже 37/100.0 т               | склад[шт]=   5 вес=    89.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.510 | PLANE_1          | взят контейнер на загрузку (загружено 37/100.0 т)       | склад[шт]=   5 вес=    89.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.533 | PLANE_1          | загружен контейнер 18.7 т, уже 56/100.0 т               | склад[шт]=   4 вес=    70.8 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.533 | PLANE_1          | взят контейнер на загрузку (загружено 56/100.0 т)       | склад[шт]=   4 вес=    70.8 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.552 | PLANE_1          | загружен контейнер 11.8 т, уже 68/100.0 т               | склад[шт]=   3 вес=    59.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.552 | PLANE_1          | взят контейнер на загрузку (загружено 68/100.0 т)       | склад[шт]=   3 вес=    59.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.607 | PLANE_1          | загружен контейнер 26.5 т, уже 94/100.0 т               | склад[шт]=   2 вес=    32.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.607 | PLANE_1          | взят контейнер на загрузку (загружено 94/100.0 т)       | склад[шт]=   2 вес=    32.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.725 | PLANE_0          | загружен контейнер 21.5 т, уже 46/100.0 т               | склад[шт]=   1 вес=    10.9 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.842 | CONTAINER_FLOW   | поступил контейнер весом 13.6 т                         | склад[шт]=   2 вес=    24.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.842 | PLANE_0          | взят контейнер на загрузку (загружено 46/100.0 т)       | склад[шт]=   2 вес=    24.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.861 | PLANE_1          | загружен контейнер 10.9 т, уже 105/100.0 т              | склад[шт]=   1 вес=    13.6 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    1.861 | PLANE_1          | ВЫЛЕТ (рейс #1, normal, груз 105 т)                     | склад[шт]=   1 вес=    13.6 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    1.995 | PLANE_0          | загружен контейнер 13.6 т, уже 60/100.0 т               | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.133 | CONTAINER_FLOW   | поступил контейнер весом 21.0 т                         | склад[шт]=   1 вес=    21.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.133 | PLANE_0          | взят контейнер на загрузку (загружено 60/100.0 т)       | склад[шт]=   1 вес=    21.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.142 | PLANE_0          | загружен контейнер 21.0 т, уже 81/100.0 т               | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.154 | CONTAINER_FLOW   | поступил контейнер весом 14.1 т                         | склад[шт]=   1 вес=    14.1 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.154 | PLANE_0          | взят контейнер на загрузку (загружено 81/100.0 т)       | склад[шт]=   1 вес=    14.1 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.238 | PLANE_0          | загружен контейнер 14.1 т, уже 95/100.0 т               | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.535 | CONTAINER_FLOW   | поступил контейнер весом 16.3 т                         | склад[шт]=   1 вес=    16.3 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.535 | PLANE_0          | взят контейнер на загрузку (загружено 95/100.0 т)       | склад[шт]=   1 вес=    16.3 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.625 | PLANE_0          | загружен контейнер 16.3 т, уже 111/100.0 т              | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:РЕЙС H2:ГОТОВ
t=    2.625 | PLANE_0          | ВЫЛЕТ (рейс #2, normal, груз 111 т)                     | склад[шт]=   0 вес=     0.0 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    2.828 | CONTAINER_FLOW   | поступил контейнер весом 25.9 т                         | склад[шт]=   1 вес=    25.9 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    3.228 | CONTAINER_FLOW   | поступил контейнер весом 14.9 т                         | склад[шт]=   2 вес=    40.8 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    3.513 | CONTAINER_FLOW   | поступил контейнер весом 20.5 т                         | склад[шт]=   3 вес=    61.3 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    4.207 | CONTAINER_FLOW   | поступил контейнер весом 24.6 т                         | склад[шт]=   4 вес=    85.9 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    4.320 | CONTAINER_FLOW   | поступил контейнер весом 29.6 т                         | склад[шт]=   5 вес=   115.5 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    4.362 | CONTAINER_FLOW   | поступил контейнер весом 18.4 т                         | склад[шт]=   6 вес=   133.8 т | N0:РЕЙС N1:РЕЙС H2:ГОТОВ
t=    4.657 | PLANE_1          | возврат из рейса, готов к загрузке                      | склад[шт]=   6 вес=   133.8 т | N0:РЕЙС N1:ГОТОВ H2:ГОТОВ
t=    4.657 | PLANE_1          | назначен (normal), 100.0 т                              | склад[шт]=   6 вес=   133.8 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.657 | PLANE_1          | взят контейнер на загрузку (загружено 0/100.0 т)        | склад[шт]=   6 вес=   133.8 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.681 | PLANE_1          | загружен контейнер 25.9 т, уже 26/100.0 т               | склад[шт]=   5 вес=   107.9 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.681 | PLANE_1          | взят контейнер на загрузку (загружено 26/100.0 т)       | склад[шт]=   5 вес=   107.9 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.763 | PLANE_0          | возврат из рейса, готов к загрузке                      | склад[шт]=   5 вес=   107.9 т | N0:ГОТОВ N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.763 | PLANE_0          | назначен (normal), 100.0 т                              | склад[шт]=   5 вес=   107.9 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.763 | PLANE_0          | взят контейнер на загрузку (загружено 0/100.0 т)        | склад[шт]=   5 вес=   107.9 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.769 | PLANE_0          | загружен контейнер 14.9 т, уже 15/100.0 т               | склад[шт]=   4 вес=    93.1 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.769 | PLANE_0          | взят контейнер на загрузку (загружено 15/100.0 т)       | склад[шт]=   4 вес=    93.1 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.782 | PLANE_1          | загружен контейнер 20.5 т, уже 46/100.0 т               | склад[шт]=   3 вес=    72.6 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.782 | PLANE_1          | взят контейнер на загрузку (загружено 46/100.0 т)       | склад[шт]=   3 вес=    72.6 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.834 | CONTAINER_FLOW   | поступил контейнер весом 21.5 т                         | склад[шт]=   4 вес=    94.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.935 | PLANE_0          | загружен контейнер 24.6 т, уже 39/100.0 т               | склад[шт]=   3 вес=    69.4 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.935 | PLANE_0          | взят контейнер на загрузку (загружено 39/100.0 т)       | склад[шт]=   3 вес=    69.4 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.991 | PLANE_0          | загружен контейнер 29.6 т, уже 69/100.0 т               | склад[шт]=   2 вес=    39.8 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.991 | PLANE_0          | взят контейнер на загрузку (загружено 69/100.0 т)       | склад[шт]=   2 вес=    39.8 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    4.999 | PLANE_1          | загружен контейнер 18.4 т, уже 65/100.0 т               | склад[шт]=   1 вес=    21.5 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.169 | PLANE_0          | загружен контейнер 21.5 т, уже 91/100.0 т               | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.528 | CONTAINER_FLOW   | поступил контейнер весом 21.9 т                         | склад[шт]=   1 вес=    21.9 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.528 | PLANE_0          | взят контейнер на загрузку (загружено 91/100.0 т)       | склад[шт]=   1 вес=    21.9 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.619 | PLANE_0          | загружен контейнер 21.9 т, уже 112/100.0 т              | склад[шт]=   0 вес=     0.0 т | N0:ЗАГРУЗКА N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.619 | PLANE_0          | ВЫЛЕТ (рейс #3, normal, груз 112 т)                     | склад[шт]=   0 вес=     0.0 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.817 | CONTAINER_FLOW   | поступил контейнер весом 28.9 т                         | склад[шт]=   1 вес=    28.9 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.817 | PLANE_1          | взят контейнер на загрузку (загружено 65/100.0 т)       | склад[шт]=   1 вес=    28.9 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    5.981 | PLANE_1          | загружен контейнер 28.9 т, уже 94/100.0 т               | склад[шт]=   0 вес=     0.0 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
t=    6.031 | CONTAINER_FLOW   | поступил контейнер весом 11.2 т                         | склад[шт]=   1 вес=    11.2 т | N0:РЕЙС N1:ЗАГРУЗКА H2:ГОТОВ
